,ID,SoortGegevens,Perioden,Totaal_1,BrutoBinnenlandsProduct_2,Totaal_3,Goederen_4,Diensten_5,Totaal_6,Totaal_7,Totaal_8,Huishoudens_9,Overheid_10,Totaal_11,BedrijvenEnHuishoudens_12,Overheid_13,VeranderingInVoorraden_14,Totaal_15,Goederen_16,Diensten_17,Totaal_18,Totaal_19,ALandbouwBosbouwEnVisserij_20,Totaal_21,BDelfstoffenwinning_22,Totaal_23,k_1012VoedingsGenotmiddelenindustrie_24,k_1315TextielKledingLederindustrie_25,k_1618HoutPapierGrafischeIndustr_26,k_19AardolieIndustrie_27,k_2021ChemieEnFarmaceutischeIndustrie_28,k_2223KunststofEnBouwmateriaalindustr_29,k_2425BasismetaalMetaalprodIndustrie_30,k_2627ElektrischeEnElektronIndustrie_31,k_28MachineIndustrie_32,k_2930Transportmiddelenindustrie_33,k_3133OverigeIndustrieEnReparatie_34,DEnergievoorziening_35,EWaterbedrijvenEnAfvalbeheer_36,FBouwnijverheid_37,Totaal_38,Totaal_39,GHandel_40,HVervoerEnOpslag_41,IHoreca_42,JInformatieEnCommunicatie_43,KFinancieleDienstverlening_44,LVerhuurEnHandelVanOnroerendGoed_45,Totaal_46,MSpecialistischeZakelijkeDiensten_47,Totaal_48,k_77VerhuurVanRoerendeGoederen_49,k_78UitzendbureausEnArbeidsbemiddeling_50,k_79ReisbureausReisorganisatieEnInfo_51,k_8082BeveiligingEnOverigeDiensten_52,Totaal_53,Totaal_54,Totaal_55,OOpenbaarBestuurEnOverheidsdiensten_56,POnderwijs_57,QGezondheidsEnWelzijnszorg_58,RUCultuurRecreatieOverigeDiensten_59,Saldo_60,ProductgebondenBelastingen_61,ProductgebondenSubsidies_62,BrutoBinnenlandsProduct_63,BeloningVanWerknemers_64,NettoExploitatieoverschot_65,Saldo_66,BelastingenOpProductieEnInvoer_67,Subsidies_68,NettoBinnenlandsProduct_69,VerbruikVanVasteActiva_70,BrutoBinnenlandsProduct_71,BrutoBinnenlandsProduct_72,Saldo_73,OntvangenPrimaireInkomensBuitenland_74,BetaaldePrimaireInkomensBuitenland_75,BrutoNationaalInkomen_76,Saldo_77,OntvangenInkomensoverdrachtBuitenland_78,BetaaldeInkomensoverdrachtenBuitenland_79,BrutoBeschikbaarNationaalInkomen_80,ConsumptieveBestedingen_81,CorrectiePensioenvoorziening_82,BrutoNationaleBesparingen_83,BrutoInvesteringen_84,NationaalInkomensoverschot_85,UitvoersaldoGoederen_86,UitvoersaldoDiensten_87,SaldoPrimaireInkomensBuitenland_88,SaldoInkomensoverdrachtenBuitenland_89,CorrectiePensioenvoorziening_90,SaldoLopendeTransactiesBuitenland_91,Saldo_92,OntvangenKapitaaloverdrachten_93,BetaaldeKapitaaloverdrachten_94,SaldoAanEnVerkopenVanNietGeprod_95,NationaalVorderingensaldo_96,Totaal_97,Totaal_98,Totaal_99,Totaal_100,Voedingsmiddelen_101,DrankenEnTabak_102,Totaal_103,KledingEnTextiel_104,SchoenenEnLederwaren_105,WoninginrichtingEnWoningdecoratie_106,ElektrischeApparatuur_107,VervoermiddelenEnOnderdelen_108,OverigeDuurzameGoederen_109,TotaalOverigeGoederen_110,EnergieEnWater_111,BrandstoffenEnOverigeGoederen_112,Totaal_113,Huisvesting_114,Horecadiensten_115,RecreatieEnCultuurdiensten_116,VervoerEnCommunicatieDiensten_117,MedischeDienstenEnWelzijnszorg_118,FinancieleEnZakelijkeDiensten_119,OverigeDiensten_120,BinnenlandsConsumptieHuishoudens_121,ConsumptieIngezetenenInHetBuitenland_122,ConsumptieNietIngezetenenInNederland_123,Totaal_124,IndividueleConsumptieOverheid_125,CollectieveConsumptieOverheid_126,Totaal_127,WerkelijkeIndividueleConsumptie_128,WerkelijkeCollectieveConsumptie_129,Totaal_130,Totaal_131,Woningen_132,Totaal_133,Gebouwen_134,GrondWegEnWaterbouwkundigeWerken_135,OverdrachtskostenOpGrond_136,Vervoermiddelen_137,Totaal_138,Computers_139,Telecommunicatieapparatuur_140,MachinesEnOverigeMaterieleActiva_141,InCultuurGebrachteActiva_142,Totaal_143,ComputerprogrammatuurEnDatabanken_144,OnderzoekEnOntwikkeling_145,OverigeImmaterieleActiva_146,VerkoopVanGebruikteVasteActiva_147,Totaal_148,Totaal_149,ALandbouwBosbouwEnVisserij_150,BFNijverheidEnEnergie_151,GNCommercieleDienstverlening_152,OUNietCommercieleDienstverlening_153,VerkoopVanGebruikteVasteActiva_154,Totaal_155,LandbouwBosbouwEnVisserijproducten_156,WinningVanDelfstoffen_157,VoedingsmiddelenDrankenEnTabak_158,TextielKledingEnProductenVanLeder_159,HoutEnPapierwarenDrukwerk_160,Aardolieproducten_161,ChemischeEnFarmaceutischeProducten_162,RubberKunststofEnMineraleProducten_163,BasismetalenEnMetaalproducten_164,MachinesEnElektrischeApparatuur_165,ElektrotechnischeEnOptischeApparatuur_166,Transportmiddelen_167,OverigeIndustrieleProducten_168,OverigeProducten_169,ConsumptieNietIngezetenenInNederland_170,CifFobCorrectie_171,Totaal_172,UitvoerGoederenUitProductie_173,Wederuitvoer_174,Totaal_175,ConsumptieNietIngezetenenInNederland_176,OverigeUitvoerVanDiensten_177,CifFobCorrectie_178,Totaal_179,LandbouwBosbouwEnVisserijproducten_180,WinningVanDelfstoffen_181,VoedingsmiddelenDrankenEnTabak_182,TextielKledingEnProductenVanLeder_183,HoutEnPapierwarenDrukwerk_184,Aardolieproducten_185,ChemischeEnFarmaceutischeProducten_186,RubberKunststofEnMineraleProducten_187,BasismetalenEnMetaalproducten_188,MachinesEnElektrischeApparatuur_189,ElektrotechnischeEnOptischeApparaten_190,Transportmiddelen_191,OverigeIndustrieleProducten_192,OverigeProducten_193,ConsumptieIngezetenenInHetBuitenland_194,CifFobCorrectie_195,Totaal_196,InvoerGoederenCif_197,CifFobCorrectieEnHerclassificatie_198,Totaal_199,InvoerDienstenCif_200,CifFobHerclassificatie_201,Totaal_202,ProductgebondenBelastingen_203,NietProductgebondenBelastingen_204,TotaalSubsidies_205,ProductgebondenSubsidies_206,NietProductgebondenSubsidies_207
70,70,Prijsniveau 2015,2009 1e kwartaal,252904.0,162839.0,90431.0,66965.0,23405.0,252904.0,151696.0,118102.0,77286.0,40841.0,34750.0,27637.0,7094.0,-1469.0,101806.0,77578.0,23927.0,144601.0,35552.0,2773.0,24205.0,4631.0,16515.0,2722.0,304.0,948.0,222.0,2567.0,1117.0,1835.0,1978.0,1554.0,929.0,2345.0,2004.0,773.0,8405.0,75714.0,27155.0,17904.0,6693.0,2636.0,6115.0,12988.0,7827.0,21629.0,12642.0,8979.0,1925.0,4096.0,381.0,2502.0,33192.0,29336.0,16708.0,10107.0,6605.0,12603.0,3879.0,18408.0,18631.0,224.0,162839.0,,,18186.0,20465.0,2196.0,136271.0,26618.0,162839.0,162839.0,,45536.0,55780.0,154242.0,,2712.0,5904.0,151050.0,118102.0,,33677.0,33312.0,,,,,,,,,,,,,118102.0,77286.0,33813.0,10233.0,7781.0,2451.0,13813.0,2997.0,793.0,3164.0,1711.0,3462.0,1825.0,9777.0,3660.0,6133.0,42992.0,15377.0,5831.0,3851.0,3805.0,2559.0,6033.0,5543.0,76854.0,2297.0,1867.0,40841.0,27382.0,13461.0,118102.0,104647.0,13461.0,34750.0,35881.0,8430.0,10279.0,5710.0,4396.0,194.0,3086.0,888.0,718.0,179.0,6628.0,118.0,6111.0,3370.0,2525.0,220.0,876.0,34750.0,35881.0,1309.0,6180.0,19362.0,8934.0,876.0,101806.0,,,,,,,,,,,,,,,1867.0,-550.0,77578.0,41091.0,36482.0,23927.0,1867.0,22633.0,-550.0,90431.0,,,,,,,,,,,,,,,2297.0,-550.0,66965.0,68402.0,-1436.0,23405.0,22494.0,886.0,20465.0,18631.0,1828.0,2196.0,224.0,1972.0
71,71,Prijsniveau 2015,2009 2e kwartaal,255264.0,164243.0,91555.0,63783.0,26687.0,255264.0,155059.0,121810.0,77618.0,44204.0,35818.0,28388.0,7433.0,-2799.0,100543.0,74612.0,25753.0,146765.0,33057.0,2317.0,22204.0,2694.0,17032.0,3182.0,262.0,1009.0,119.0,2715.0,1188.0,1789.0,1875.0,1483.0,860.0,2496.0,1658.0,825.0,8439.0,77430.0,27616.0,17814.0,6911.0,2979.0,6804.0,13831.0,8024.0,21106.0,12064.0,9050.0,1995.0,3976.0,343.0,2638.0,36227.0,32313.0,19521.0,11538.0,7985.0,12794.0,3947.0,17591.0,17807.0,210.0,164243.0,,,17741.0,19712.0,2091.0,137549.0,26706.0,164243.0,164243.0,,48551.0,52082.0,163819.0,,3037.0,1984.0,164883.0,121810.0,,43055.0,33174.0,,,,,,,,,,,,,121810.0,77618.0,33371.0,10782.0,7803.0,3028.0,14184.0,3135.0,1036.0,3269.0,1786.0,3034.0,2001.0,8386.0,1711.0,6695.0,42885.0,15018.0,5922.0,3717.0,4070.0,2358.0,6218.0,5577.0,76274.0,3792.0,2417.0,44204.0,29396.0,14821.0,121810.0,106993.0,14821.0,35818.0,36650.0,8529.0,10929.0,6053.0,4672.0,198.0,2560.0,1018.0,836.0,185.0,6287.0,59.0,6654.0,3817.0,2617.0,234.0,830.0,35818.0,36650.0,1260.0,6094.0,19884.0,9388.0,830.0,100543.0,,,,,,,,,,,,,,,2417.0,-553.0,74612.0,39977.0,34645.0,25753.0,2417.0,23907.0,-553.0,91555.0,,,,,,,,,,,,,,,3792.0,-553.0,63783.0,65205.0,-1430.0,26687.0,25770.0,878.0,19712.0,17807.0,1859.0,2091.0,210.0,1878.0
72,72,Prijsniveau 2015,2009 3e kwartaal,252554.0,160301.0,92599.0,66457.0,26031.0,252554.0,150263.0,119929.0,78189.0,41742.0,31265.0,24314.0,6946.0,-988.0,102740.0,78588.0,23970.0,143765.0,32255.0,3123.0,22026.0,3022.0,16598.0,3405.0,222.0,979.0,95.0,2946.0,1129.0,1925.0,1547.0,1650.0,770.0,2084.0,1539.0,801.0,7014.0,77234.0,27548.0,17661.0,7060.0,2876.0,6276.0,14316.0,8369.0,20804.0,11612.0,9188.0,2300.0,4078.0,486.0,2283.0,34219.0,30214.0,17123.0,10027.0,7093.0,13080.0,4020.0,16623.0,16846.0,215.0,160301.0,,,16532.0,18779.0,2267.0,133500.0,26833.0,160301.0,160301.0,,42653.0,50101.0,154620.0,,2792.0,4555.0,152859.0,119929.0,,33256.0,30309.0,,,,,,,,,,,,,119929.0,78189.0,32580.0,10601.0,7600.0,3035.0,13941.0,2993.0,1048.0,3229.0,1834.0,3193.0,1756.0,7980.0,1576.0,6416.0,42951.0,15461.0,5615.0,3806.0,4130.0,2574.0,6141.0,5121.0,75549.0,5126.0,2476.0,41742.0,27802.0,13940.0,119929.0,105974.0,13940.0,31265.0,32137.0,6872.0,9319.0,5194.0,3833.0,280.0,2313.0,1041.0,909.0,140.0,5869.0,17.0,6519.0,3556.0,2765.0,207.0,867.0,31265.0,32137.0,980.0,5285.0,17530.0,8209.0,867.0,102740.0,,,,,,,,,,,,,,,2476.0,-570.0,78588.0,41356.0,37232.0,23970.0,2476.0,22095.0,-570.0,92599.0,,,,,,,,,,,,,,,5126.0,-570.0,66457.0,67994.0,-1535.0,26031.0,25033.0,965.0,18779.0,16846.0,1910.0,2267.0,215.0,2051.0
73,73,Prijsniveau 2015,2009 4e kwartaal,265713.0,168581.0,97650.0,70420.0,27057.0,265713.0,155147.0,122384.0,76522.0,45865.0,32307.0,25083.0,7239.0,475.0,110977.0,84413.0,26365.0,149915.0,35211.0,2973.0,25130.0,4850.0,17399.0,3307.0,243.0,1110.0,515.0,2962.0,1137.0,1990.0,1429.0,1949.0,720.0,2306.0,1658.0,881.0,7117.0,77963.0,27437.0,17928.0,6926.0,2611.0,6767.0,14939.0,8468.0,20648.0,12064.0,8590.0,2312.0,3506.0,403.0,2345.0,36715.0,32824.0,19921.0,11566.0,8354.0,12946.0,3907.0,18751.0,18961.0,203.0,168581.0,,,19905.0,22322.0,2394.0,141772.0,26869.0,168581.0,168581.0,,47807.0,51657.0,165493.0,,2988.0,5712.0,162768.0,122384.0,,40623.0,32707.0,,,,,,,,,,,,,122384.0,76522.0,34186.0,11277.0,8262.0,3075.0,13359.0,3072.0,915.0,3313.0,1721.0,2535.0,1861.0,9499.0,3171.0,6399.0,41997.0,15366.0,5384.0,3263.0,3862.0,2396.0,6152.0,5550.0,76191.0,2419.0,2076.0,45865.0,29832.0,16068.0,122384.0,106347.0,16068.0,32307.0,33442.0,6743.0,10032.0,5570.0,4110.0,312.0,1893.0,1308.0,1213.0,119.0,6177.0,51.0,7017.0,3841.0,2955.0,200.0,1142.0,32307.0,33442.0,992.0,5679.0,17845.0,8806.0,1142.0,110977.0,,,,,,,,,,,,,,,2076.0,-598.0,84413.0,43606.0,40845.0,26365.0,2076.0,24907.0,-598.0,97650.0,,,,,,,,,,,,,,,2419.0,-598.0,70420.0,72032.0,-1596.0,27057.0,26012.0,998.0,22322.0,18961.0,3543.0,2394.0,203.0,2190.0
74,74,Prijsniveau 2015,2009,1026425.0,655958.0,372353.0,267641.0,103218.0,1026425.0,612161.0,482223.0,309606.0,172641.0,134388.0,105685.0,28722.0,-4765.0,416038.0,315183.0,100006.0,585049.0,136072.0,11200.0,93555.0,15225.0,67550.0,12556.0,1026.0,4045.0,819.0,11169.0,4573.0,7530.0,6726.0,6627.0,3280.0,9233.0,6848.0,3280.0,30975.0,308344.0,109722.0,71294.0,27568.0,11088.0,25961.0,55991.0,32672.0,84182.0,48350.0,35855.0,8599.0,15671.0,1616.0,9755.0,140351.0,124683.0,73263.0,43241.0,30025.0,51425.0,15751.0,71360.0,72232.0,851.0,655958.0,,,72363.0,81254.0,8971.0,549073.0,107026.0,655958.0,655958.0,,184572.0,209632.0,638185.0,,11526.0,18151.0,631560.0,482223.0,,150469.0,129777.0,,,,,,,,,,,,,482223.0,309606.0,133960.0,42908.0,31457.0,11579.0,55288.0,12195.0,3777.0,12973.0,7050.0,12187.0,7444.0,35636.0,10078.0,25637.0,170807.0,61222.0,22700.0,14613.0,15859.0,9888.0,24541.0,21776.0,304859.0,13637.0,8835.0,172641.0,114414.0,58278.0,482223.0,423960.0,58278.0,134388.0,138216.0,30577.0,40556.0,22532.0,17007.0,930.0,9787.0,4252.0,3674.0,619.0,24959.0,245.0,26378.0,14602.0,10979.0,863.0,3701.0,134388.0,138216.0,4545.0,23235.0,74788.0,35325.0,3701.0,416038.0,,,,,,,,,,,,,,,8835.0,-2272.0,315183.0,166045.0,149164.0,100006.0,8835.0,93531.0,-2272.0,372353.0,,,,,,,,,,,,,,,13637.0,-2272.0,267641.0,273650.0,-6001.0,103218.0,99324.0,3729.0,81254.0,72232.0,8920.0,8971.0,851.0,8119.0
75,75,Prijsniveau 2015,2010 1e kwartaal,257208.0,162614.0,95051.0,70770.0,24222.0,257208.0,148372.0,117653.0,76265.0,41401.0,30866.0,24205.0,6674.0,-224.0,109562.0,84822.0,24468.0,144660.0,34752.0,2955.0,24875.0,5123.0,16671.0,2776.0,281.0,924.0,172.0,2968.0,1032.0,1898.0,1624.0,1875.0,930.0,2215.0,1998.0,766.0,6912.0,75966.0,27524.0,18340.0,6842.0,2371.0,6127.0,13445.0,8160.0,20706.0,12440.0,8253.0,1831.0,3583.0,389.0,2390.0,33859.0,30036.0,16955.0,10338.0,6623.0,13066.0,3836.0,18098.0,18321.0,223.0,162614.0,,,17730.0,20114.0,2263.0,135583.0,27051.0,162614.0,162614.0,,55005.0,59072.0,157656.0,,3040.0,5866.0,154829.0,117653.0,,37657.0,30660.0,,,,,,,,,,,,,117653.0,76265.0,33652.0,10234.0,7848.0,2382.0,13786.0,2969.0,802.0,3026.0,1741.0,3618.0,1776.0,9640.0,3759.0,5880.0,42280.0,15695.0,5389.0,3655.0,3608.0,2667.0,5991.0,5245.0,75994.0,2337.0,2060.0,41401.0,27918.0,13485.0,117653.0,104173.0,13485.0,30866.0,31918.0,6522.0,9194.0,4836.0,4125.0,241.0,2832.0,891.0,712.0,187.0,5705.0,169.0,6511.0,3789.0,2458.0,258.0,827.0,30866.0,31918.0,1184.0,5662.0,16631.0,8417.0,827.0,109562.0,,,,,,,,,,,,,,,2060.0,-568.0,84822.0,44410.0,40399.0,24468.0,2060.0,23003.0,-568.0,95051.0,,,,,,,,,,,,,,,2337.0,-568.0,70770.0,72217.0,-1446.0,24222.0,23316.0,878.0,20114.0,18321.0,1787.0,2263.0,223.0,2041.0
76,76,Prijsniveau 2015,2010 2e kwartaal,269039.0,167428.0,102434.0,74130.0,27152.0,269039.0,158111.0,122338.0,77562.0,44778.0,33802.0,26449.0,7381.0,1833.0,111318.0,84723.0,26485.0,149897.0,34191.0,2320.0,24370.0,3789.0,17955.0,3208.0,273.0,1002.0,95.0,2922.0,1201.0,2042.0,1748.0,2029.0,990.0,2427.0,1765.0,823.0,7485.0,78528.0,28789.0,18781.0,7292.0,2755.0,6669.0,14262.0,8321.0,20485.0,11867.0,8616.0,1892.0,3684.0,363.0,2596.0,37096.0,33197.0,19960.0,11929.0,8034.0,13242.0,3919.0,17629.0,17828.0,198.0,167428.0,,,17472.0,19814.0,2367.0,140310.0,27134.0,167428.0,167428.0,,62582.0,61579.0,170329.0,,3100.0,4752.0,168676.0,122338.0,,46294.0,35600.0,,,,,,,,,,,,,122338.0,77562.0,33896.0,10904.0,7942.0,3003.0,14408.0,3176.0,990.0,3236.0,1869.0,3220.0,1987.0,8563.0,1999.0,6562.0,42652.0,15353.0,5582.0,3693.0,3910.0,2431.0,6241.0,5434.0,76578.0,3471.0,2475.0,44778.0,29980.0,14808.0,122338.0,107535.0,14808.0,33802.0,34670.0,7232.0,10225.0,5315.0,4677.0,239.0,3026.0,1063.0,873.0,194.0,5812.0,80.0,6833.0,4019.0,2522.0,298.0,872.0,33802.0,34670.0,1231.0,5917.0,18222.0,9326.0,872.0,111318.0,,,,,,,,,,,,,,,2475.0,-625.0,84723.0,43648.0,41072.0,26485.0,2475.0,24648.0,-625.0,102434.0,,,,,,,,,,,,,,,3471.0,-625.0,74130.0,75742.0,-1621.0,27152.0,26121.0,996.0,19814.0,17828.0,1948.0,2367.0,198.0,2169.0
77,77,Prijsniveau 2015,2010 3e kwartaal,263253.0,163009.0,100764.0,72650.0,27998.0,263253.0,150599.0,120728.0,78675.0,42054.0,29265.0,22732.0,6530.0,663.0,113154.0,86824.0,26140.0,146340.0,32930.0,3071.0,23451.0,3491.0,17589.0,3257.0,242.0,927.0,163.0,2908.0,1090.0,2101.0,1656.0,2198.0,958.0,2151.0,1535.0,786.0,6374.0,78419.0,28664.0,18456.0,7430.0,2806.0,6274.0,14170.0,8614.0,20698.0,11660.0,9022.0,2182.0,3918.0,644.0,2263.0,34929.0,30916.0,17414.0,10283.0,7125.0,13495.0,4023.0,16747.0,16952.0,203.0,163009.0,,,16575.0,18964.0,2378.0,135782.0,27260.0,163009.0,163009.0,,59682.0,61018.0,161593.0,,2755.0,4891.0,159459.0,120728.0,,38893.0,29878.0,,,,,,,,,,,,,120728.0,78675.0,33180.0,10637.0,7673.0,2989.0,14494.0,3212.0,1119.0,3269.0,1973.0,3297.0,1722.0,7958.0,1690.0,6270.0,43079.0,15776.0,5476.0,3927.0,3966.0,2667.0,6133.0,5067.0,76281.0,5060.0,2662.0,42054.0,28382.0,13676.0,120728.0,107046.0,13676.0,29265.0,30081.0,5929.0,8739.0,4631.0,3800.0,313.0,2300.0,1007.0,869.0,143.0,5450.0,-7.0,6522.0,3720.0,2515.0,286.0,811.0,29265.0,30081.0,1085.0,5326.0,15470.0,8162.0,811.0,113154.0,,,,,,,,,,,,,,,2662.0,-606.0,86824.0,44216.0,42601.0,26140.0,2662.0,24117.0,-606.0,100764.0,,,,,,,,,,,,,,,5060.0,-606.0,72650.0,74283.0,-1630.0,27998.0,26938.0,1024.0,18964.0,16952.0,1997.0,2378.0,203.0,2175.0
78,78,Prijsniveau 2015,2010 4e kwartaal,276755.0,171710.0,105741.0,77597.0,27999.0,276755.0,154736.0,123436.0,77433.0,46009.0,31138.0,24173.0,6980.0,251.0,122484.0,93844.0,28442.0,152981.0,35845.0,2897.0,26411.0,5152.0,18256.0,3152.0,260.0,1077.0,602.0,2903.0,1095.0,2204.0,1429.0,2492.0,1024.0,2304.0,1772.0,865.0,6604.0,79595.0,28775.0,18841.0,7384.0,2556.0,6825.0,15079.0,8688.0,20485.0,11966.0,8526.0,2216.0,3484.0,469.0,2342.0,37520.0,33607.0,20273.0,11960.0,8316.0,13370.0,3924.0,18797.0,18978.0,184.0,171710.0,,,20153.0,22368.0,2276.0,144480.0,27295.0,171710.0,171710.0,,59930.0,61449.0,168669.0,,2890.0,5327.0,166232.0,123436.0,,42984.0,31335.0,,,,,,,,,,,,,123436.0,77433.0,34950.0,11373.0,8368.0,3055.0,13597.0,3066.0,956.0,3297.0,1785.0,2678.0,1868.0,9930.0,3574.0,6437.0,42325.0,15673.0,5343.0,3288.0,3811.0,2486.0,6182.0,5528.0,77297.0,2411.0,2267.0,46009.0,30414.0,15611.0,123436.0,107844.0,15611.0,31138.0,32033.0,6010.0,9355.0,4865.0,4157.0,320.0,2288.0,1256.0,1129.0,142.0,5931.0,-7.0,7030.0,4109.0,2632.0,272.0,882.0,31138.0,32033.0,1140.0,5933.0,16183.0,8733.0,882.0,122484.0,,,,,,,,,,,,,,,2267.0,-640.0,93844.0,47219.0,46681.0,28442.0,2267.0,26840.0,-640.0,105741.0,,,,,,,,,,,,,,,2411.0,-640.0,77597.0,79328.0,-1715.0,27999.0,26876.0,1074.0,22368.0,18978.0,3587.0,2276.0,184.0,2091.0
79,79,Prijsniveau 2015,2010,1066248.0,664765.0,404084.0,295165.0,107399.0,1066248.0,611803.0,484157.0,309932.0,174232.0,125275.0,97775.0,27568.0,2529.0,456509.0,350219.0,105528.0,593884.0,137713.0,11224.0,99092.0,17581.0,70468.0,12363.0,1056.0,3929.0,856.0,11695.0,4420.0,8240.0,6418.0,8583.0,3905.0,9098.0,7061.0,3240.0,27370.0,312514.0,113742.0,74412.0,28940.0,10485.0,25897.0,56878.0,33777.0,82375.0,47906.0,34445.0,8184.0,14668.0,1870.0,9581.0,143402.0,127754.0,74591.0,44512.0,30088.0,53174.0,15702.0,71265.0,72074.0,805.0,664765.0,,,71903.0,81236.0,9278.0,556153.0,108741.0,664765.0,664765.0,,237190.0,243095.0,658236.0,,11784.0,20832.0,649185.0,484157.0,,165704.0,127637.0,,,,,,,,,,,,,484157.0,309932.0,135681.0,43161.0,31843.0,11415.0,56277.0,12423.0,3851.0,12827.0,7363.0,12778.0,7355.0,36083.0,10964.0,25147.0,170326.0,62496.0,21766.0,14555.0,15290.0,10251.0,24539.0,21269.0,306146.0,13280.0,9463.0,174232.0,116696.0,57577.0,484157.0,426603.0,57577.0,125275.0,128781.0,25698.0,37503.0,19651.0,16755.0,1072.0,10383.0,4216.0,3583.0,663.0,22889.0,235.0,26974.0,15655.0,10232.0,1115.0,3384.0,125275.0,128781.0,4642.0,22834.0,66638.0,34628.0,3384.0,456509.0,,,,,,,,,,,,,,,9463.0,-2440.0,350219.0,179511.0,170712.0,105528.0,9463.0,98602.0,-2440.0,404084.0,,,,,,,,,,,,,,,13280.0,-2440.0,295165.0,301586.0,-6415.0,107399.0,103255.0,3974.0,81236.0,72074.0,9094.0,9278.0,805.0,8475.0
80,80,Prijsniveau 2015,2011 1e kwartaal,270473.0,167112.0,103758.0,77573.0,26105.0,270473.0,151469.0,118279.0,76988.0,41311.0,33504.0,26525.0,6974.0,-549.0,119696.0,93023.0,26377.0,149088.0,36207.0,2825.0,25815.0,4728.0,18011.0,2814.0,297.0,968.0,279.0,3030.0,1183.0,2100.0,1803.0,2409.0,1014.0,2171.0,1999.0,791.0,7489.0,78250.0,29528.0,19757.0,7307.0,2485.0,6239.0,13496.0,8217.0,20846.0,12223.0,8613.0,1801.0,3917.0,426.0,2415.0,34527.0,30712.0,17152.0,10327.0,6826.0,13557.0,3824.0,18134.0,18358.0,224.0,167112.0,,,18357.0,20351.0,1989.0,139763.0,27396.0,167112.0,167112.0,,64844.0,60283.0,169197.0,,3017.0,5412.0,166797.0,118279.0,,48398.0,32984.0,,,,,,,,,,,,,118279.0,76988.0,34137.0,10302.0,7892.0,2408.0,14420.0,3089.0,870.0,3154.0,1797.0,3902.0,1777.0,9401.0,3372.0,6025.0,42609.0,15877.0,5530.0,3646.0,3565.0,2773.0,5976.0,5238.0,76815.0,2232.0,2060.0,41311.0,28069.0,13242.0,118279.0,105046.0,13242.0,33504.0,34555.0,6580.0,10057.0,5186.0,4591.0,286.0,3470.0,1090.0,823.0,269.0,6628.0,142.0,6595.0,3751.0,2598.0,246.0,803.0,33504.0,34555.0,1582.0,6607.0,17767.0,8609.0,803.0,119696.0,,,,,,,,,,,,,,,2060.0,-623.0,93023.0,48865.0,44144.0,26377.0,2060.0,24965.0,-623.0,103758.0,,,,,,,,,,,,,,,2232.0,-623.0,77573.0,79196.0,-1623.0,26105.0,25074.0,999.0,20351.0,18358.0,2001.0,1989.0,224.0,1769.0
81,81,Prijsniveau 2015,2011 2e kwartaal,275610.0,170919.0,105530.0,76431.0,27909.0,275610.0,157448.0,122949.0,78111.0,44845.0,34583.0,27440.0,7146.0,-226.0,118458.0,90584.0,27758.0,153412.0,34592.0,2316.0,24851.0,3417.0,18808.0,3283.0,305.0,1015.0,133.0,2920.0,1243.0,2227.0,1863.0,2348.0,996.0,2444.0,1767.0,845.0,7428.0,81076.0,30410.0,19861.0,7658.0,2931.0,6893.0,14165.0,8386.0,21228.0,12347.0,8876.0,1823.0,3940.0,438.0,2619.0,37682.0,33765.0,20005.0,11834.0,8171.0,13767.0,3934.0,17588.0,17786.0,197.0,170919.0,,,17455.0,19912.0,2456.0,143468.0,27480.0,170919.0,170919.0,,60928.0,65310.0,165576.0,,3290.0,4888.0,163976.0,122949.0,,41123.0,34384.0,,,,,,,,,,,,,122949.0,78111.0,34107.0,11117.0,8133.0,3020.0,14670.0,3263.0,1040.0,3240.0,1934.0,3298.0,1962.0,8296.0,1750.0,6543.0,43241.0,15567.0,5841.0,3759.0,3862.0,2543.0,6245.0,5429.0,77375.0,3381.0,2640.0,44845.0,30423.0,14421.0,122949.0,108534.0,14421.0,34583.0,35502.0,6843.0,10564.0,5376.0,4909.0,282.0,3118.0,1157.0,917.0,240.0,6458.0,57.0,7024.0,4143.0,2621.0,265.0,924.0,34583.0,35502.0,1532.0,6762.0,18253.0,9027.0,924.0,118458.0,,,,,,,,,,,,,,,2640.0,-621.0,90584.0,47538.0,43048.0,27758.0,2640.0,25757.0,-621.0,105530.0,,,,,,,,,,,,,,,3381.0,-621.0,76431.0,78028.0,-1604.0,27909.0,26892.0,983.0,19912.0,17786.0,2112.0,2456.0,197.0,2259.0
